"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Pla2g2f",1.66486926673854e-192,0.654571308970002,0.229,0.008,2.65896270590812e-188,"Endocrine","Pla2g2f"
"Chga",4.31437219588256e-192,3.68347926681154,0.613,0.101,6.89048383404404e-188,"Endocrine","Chga"
"Gdap1l1",1.44964680373473e-187,0.409933905035833,0.135,0.001,2.31523091024473e-183,"Endocrine","Gdap1l1"
"Prodh2",9.8363285997545e-186,0.513611031029786,0.155,0.002,1.57096004066679e-181,"Endocrine","Prodh2"
"Myt1",1.43955874132721e-178,0.380175674749018,0.145,0.001,2.29911926577369e-174,"Endocrine","Myt1"
"Bambi",1.68960779969181e-178,1.08954560551084,0.287,0.017,2.69847261688778e-174,"Endocrine","Bambi"
"Scg2",3.76058000424938e-175,0.918034997520581,0.145,0.002,6.00602232478669e-171,"Endocrine","Scg2"
"Gck",3.99377401974931e-175,0.399740552621423,0.135,0.001,6.37845648694162e-171,"Endocrine","Gck"
"Gch1",3.28421231163894e-171,1.77661567320042,0.571,0.095,5.24521548291856e-167,"Endocrine","Gch1"
"Peg3",2.89277785448054e-170,0.505900356869096,0.142,0.002,4.62005551139087e-166,"Endocrine","Peg3"
"Abcc8",1.16867884023625e-168,0.439574419402749,0.152,0.002,1.86649697574131e-164,"Endocrine","Abcc8"
"Pkib",7.08114826055113e-168,0.555008910827644,0.135,0.001,1.13093018869262e-163,"Endocrine","Pkib"
"Slc18a1",3.05298583606394e-166,0.862430475740952,0.242,0.012,4.87592367877772e-162,"Endocrine","Slc18a1"
"Gnao1",3.60391527356053e-164,0.459870087212391,0.148,0.002,5.75581308340352e-160,"Endocrine","Gnao1"
"Mapk15",7.7391513838293e-164,0.406615885745217,0.123,0.001,1.23601986751138e-159,"Endocrine","Mapk15"
"Tac1",4.44975372299936e-163,3.18058880473235,0.352,0.032,7.10670167100227e-159,"Endocrine","Tac1"
"Gadd45g1",8.66003134809292e-163,1.18164668187768,0.448,0.055,1.38309360660392e-158,"Endocrine","Gadd45g"
"Slc38a11",1.87685637074535e-162,0.433459975690539,0.113,0,2.99752730971739e-158,"Endocrine","Slc38a11"
"4933407L21Rik",5.87852003805972e-160,0.46272305740046,0.123,0.001,9.38858435278517e-156,"Endocrine","4933407L21Rik"
"Rph3al",5.29904789007195e-159,1.14812967632364,0.481,0.066,8.46310938523392e-155,"Endocrine","Rph3al"
"Maged1",5.20602564990916e-156,1.04820302957708,0.581,0.1,8.31454356546991e-152,"Endocrine","Maged1"
"Cxxc4",5.80764366578934e-154,0.449169617096531,0.161,0.004,9.27538769863215e-150,"Endocrine","Cxxc4"
"Fxyd31",2.9425774648953e-153,1.52693608500987,0.865,0.27,4.69959046918428e-149,"Endocrine","Fxyd3"
"Syn2",2.9780318580391e-153,0.433345003205635,0.139,0.002,4.75621468047424e-149,"Endocrine","Syn2"
"Lrp11",1.66078117106914e-146,0.329068159542798,0.116,0.001,2.65243360831452e-142,"Endocrine","Lrp11"
"Marcksl11",2.24283490815711e-144,1.65641784471502,0.703,0.178,3.58203163181772e-140,"Endocrine","Marcksl1"
"Lhx1os",2.63266249209884e-144,0.450678143240456,0.119,0.001,4.20462526613106e-140,"Endocrine","Lhx1os"
"Klc3",2.66032114113233e-141,0.396011557404278,0.145,0.003,4.24879889450244e-137,"Endocrine","Klc3"
"1110032F04Rik",9.15686050499708e-141,0.302071109316681,0.11,0.001,1.46244219125308e-136,"Endocrine","1110032F04Rik"
"Trp53i11",3.60209832187731e-140,1.07763698057047,0.481,0.075,5.75291122987025e-136,"Endocrine","Trp53i11"
"Snap25",1.4640424244827e-139,0.393811904762681,0.116,0.001,2.33822215614133e-135,"Endocrine","Snap25"
"Serpina1c",7.92803616079128e-138,1.04751182249762,0.139,0.003,1.26618665523998e-133,"Endocrine","Serpina1c"
"Pam",1.08161612155205e-131,0.492819593909578,0.155,0.005,1.72744910773079e-127,"Endocrine","Pam"
"Sct1",1.02989770982954e-129,3.92840702604269,0.703,0.208,1.64484963236876e-125,"Endocrine","Sct"
"Stxbp1",5.54118467881707e-126,0.438780434936994,0.171,0.007,8.84982605053874e-122,"Endocrine","Stxbp1"
"Ptprn",1.63871964352235e-125,0.445800961065551,0.113,0.002,2.61719914266955e-121,"Endocrine","Ptprn"
"Pim2",1.41557229852089e-124,0.590907879981978,0.216,0.014,2.26081051796772e-120,"Endocrine","Pim2"
"Amigo2",9.48965173542876e-123,0.393446644593514,0.113,0.002,1.51559227866533e-118,"Endocrine","Amigo2"
"Ddc",3.54049130024636e-121,1.49441671535238,0.716,0.23,5.65451865562346e-117,"Endocrine","Ddc"
"St18",3.66956253516473e-121,0.330718416886798,0.119,0.002,5.86065832491158e-117,"Endocrine","St18"
"Ffar1",1.70366937700179e-120,0.528952005112217,0.129,0.003,2.72093036200956e-116,"Endocrine","Ffar1"
"Ctsf",9.8148217417985e-116,0.37773783839959,0.142,0.005,1.56752518038264e-111,"Endocrine","Ctsf"
"Ooep",9.64135103056797e-114,0.797393217961324,0.106,0.002,1.53982017309201e-109,"Endocrine","Ooep"
"Serpinf2",1.52417368557975e-110,0.47277950129609,0.129,0.004,2.43425779323942e-106,"Endocrine","Serpinf2"
"Syp",3.86592040760419e-110,0.318848874743778,0.126,0.004,6.17426148298466e-106,"Endocrine","Syp"
"Slc25a41",6.15535011029163e-110,1.22120492880363,0.584,0.145,9.83070966114676e-106,"Endocrine","Slc25a4"
"Tle6",2.48152750855555e-109,0.32822187076518,0.142,0.006,3.96324758391407e-105,"Endocrine","Tle6"
"Isg20",1.49456020914841e-107,0.60410152138655,0.203,0.014,2.38696211003093e-103,"Endocrine","Isg20"
"Fam105a",1.0756504908993e-105,0.512476118484425,0.148,0.007,1.71792139901527e-101,"Endocrine","Fam105a"
"Ngfrap1",2.98115086399414e-105,1.59667621297451,0.761,0.3,4.76119604488504e-101,"Endocrine","Ngfrap1"
"Capsl",2.19683554598407e-102,0.443203730176228,0.177,0.011,3.50856605049116e-98,"Endocrine","Capsl"
"Camk2b1",3.34648654818202e-102,0.679813973919465,0.239,0.022,5.3446736661015e-98,"Endocrine","Camk2b"
"Gm11992",1.78647534515309e-101,0.38911598152209,0.113,0.003,2.85317977374401e-97,"Endocrine","Gm11992"
"Ppp1r14c1",7.4537497911167e-96,0.448120339291138,0.142,0.007,1.19043837913925e-91,"Endocrine","Ppp1r14c"
"Mgll",6.35376510275991e-95,0.568617680118259,0.145,0.008,1.01475982456179e-90,"Endocrine","Mgll"
"Krt71",7.54545923315529e-93,1.56011140459958,0.845,0.456,1.20508529412723e-88,"Endocrine","Krt7"
"Stx1a",1.02482547272866e-92,0.373462134085841,0.152,0.009,1.63674876249494e-88,"Endocrine","Stx1a"
"Sez6l2",3.5677996498603e-92,0.306267582076714,0.113,0.004,5.69813282079189e-88,"Endocrine","Sez6l2"
"Syt5",2.36839081159607e-88,0.441185491380345,0.116,0.005,3.78255696520009e-84,"Endocrine","Syt5"
"Ttll7",2.63440011802015e-88,0.324030644205474,0.116,0.005,4.20740042848997e-84,"Endocrine","Ttll7"
"Gmpr1",2.10775885676796e-87,0.436694571317717,0.145,0.009,3.3663016701441e-83,"Endocrine","Gmpr"
"Usp18",7.44502512235828e-87,0.416782806890872,0.132,0.007,1.18904496229184e-82,"Endocrine","Usp18"
"Pycr2",9.17162417039273e-87,0.96853514533278,0.565,0.165,1.46480009625342e-82,"Endocrine","Pycr2"
"Ddah21",1.27810609974423e-85,0.405826636888158,0.148,0.009,2.04126325190151e-81,"Endocrine","Ddah2"
"Rcor2",1.81079387366294e-84,0.377344488503641,0.145,0.009,2.89201889562708e-80,"Endocrine","Rcor2"
"Dtx3",2.58358646260899e-84,0.293850656550235,0.126,0.006,4.12624593943282e-80,"Endocrine","Dtx3"
"C2cd4b1",5.52257561867853e-84,0.649943098406417,0.203,0.02,8.82010552059148e-80,"Endocrine","C2cd4b"
"5330417C22Rik1",1.90761101520895e-81,0.751686183291991,0.394,0.08,3.04664555239022e-77,"Endocrine","5330417C22Rik"
"Bcam",2.26378519172079e-81,0.456114019829522,0.161,0.012,3.61549132969727e-77,"Endocrine","Bcam"
"Rbpms",9.96707863043042e-81,0.342902559758669,0.103,0.004,1.59184212806604e-76,"Endocrine","Rbpms"
"Cystm11",8.22672005506887e-80,0.883750192960126,0.984,0.881,1.31388945999505e-75,"Endocrine","Cystm1"
"Ttyh1",4.95857551850153e-79,0.339903334224632,0.113,0.005,7.91934096059879e-75,"Endocrine","Ttyh1"
"Slc25a351",6.48696947093967e-79,0.697610475279988,0.284,0.044,1.03603389420377e-74,"Endocrine","Slc25a35"
"Eif4e3",2.68029177809311e-78,0.469158414655157,0.161,0.013,4.28069399879251e-74,"Endocrine","Eif4e3"
"Rogdi1",4.55521325379069e-78,0.799844932792988,0.335,0.062,7.27513108762912e-74,"Endocrine","Rogdi"
"Rsph9",2.4952030536786e-76,0.28628240232536,0.103,0.004,3.9850887970301e-72,"Endocrine","Rsph9"
"Trim35",3.99281072159952e-76,0.459750043911843,0.161,0.013,6.37691800346659e-72,"Endocrine","Trim35"
"Cdkn1a1",4.67932507313636e-75,1.77600457341935,0.587,0.217,7.47335007430608e-71,"Endocrine","Cdkn1a"
"Hap11",2.09963855958844e-74,0.381434349858836,0.135,0.009,3.3533327435187e-70,"Endocrine","Hap1"
"Ptov12",2.39580012123487e-74,0.956927198006726,0.748,0.345,3.82633237362422e-70,"Endocrine","Ptov1"
"1500009L16Rik2",3.06896355400371e-74,0.791944560255637,0.281,0.045,4.90144169209933e-70,"Endocrine","1500009L16Rik"
"Wbp51",1.67420481898852e-73,1.01064363614693,0.897,0.537,2.67387251640657e-69,"Endocrine","Wbp5"
"Cxxc5",3.81283802320054e-73,0.508009744684849,0.203,0.023,6.08948360685359e-69,"Endocrine","Cxxc5"
"Btg21",6.94189302424213e-73,1.00912988491994,0.468,0.129,1.10868973490171e-68,"Endocrine","Btg2"
"Tpst1",7.38092974978847e-73,0.432192113516269,0.129,0.008,1.17880829033872e-68,"Endocrine","Tpst1"
"Nrp1",4.72005646786345e-72,0.317703957786486,0.106,0.005,7.53840218482471e-68,"Endocrine","Nrp1"
"Arl31",1.47045693378109e-71,0.66128888384684,0.319,0.06,2.34846676894179e-67,"Endocrine","Arl3"
"Map3k15",4.9023199037965e-71,0.382933826948213,0.155,0.013,7.82949511835339e-67,"Endocrine","Map3k15"
"Bco1",3.16849251740095e-70,0.298106095645474,0.119,0.007,5.06039939954105e-66,"Endocrine","Bco1"
"Rasd1",5.64010921089877e-70,0.276004146002701,0.113,0.006,9.00781842072642e-66,"Endocrine","Rasd1"
"Tox3",8.64735747271917e-70,0.742136718831177,0.358,0.077,1.38106946196798e-65,"Endocrine","Tox3"
"S100a132",1.22344849860417e-69,1.0667254268241,0.423,0.109,1.95396959712072e-65,"Endocrine","S100a13"
"Smim61",1.55022604989597e-69,0.926984847278842,0.752,0.359,2.47586602428886e-65,"Endocrine","Smim6"
"Syt7",2.19220056216735e-69,0.531847713653519,0.168,0.016,3.50116351783747e-65,"Endocrine","Syt7"
"Reep52",3.1805994573471e-69,0.578189380212995,0.397,0.089,5.07973539332905e-65,"Endocrine","Reep5"
"Tpbg",1.58382588894662e-68,0.900713890367816,0.19,0.022,2.52952832723665e-64,"Endocrine","Tpbg"
"Arg1",2.68182184464559e-68,0.471837416244054,0.123,0.008,4.28313766808347e-64,"Endocrine","Arg1"
"Bnip3",2.83178552237495e-68,0.376705074364337,0.158,0.015,4.52264465778504e-64,"Endocrine","Bnip3"
"Upb1",5.80479734098318e-68,0.666503439430145,0.216,0.029,9.27084183328424e-64,"Endocrine","Upb1"
"Anxa51",1.20847276452377e-66,0.879438742831963,0.329,0.069,1.93005185222091e-62,"Endocrine","Anxa5"
"Itm2c1",1.39624307763194e-66,1.1636206672346,0.5,0.163,2.22993981928597e-62,"Endocrine","Itm2c"
"Wnt3",6.54438099296801e-65,0.405381914677726,0.174,0.019,1.04520308838692e-60,"Endocrine","Wnt3"
"Scarb1",2.25361632608769e-64,0.396481676017963,0.113,0.007,3.59925063439464e-60,"Endocrine","Scarb1"
"Il17re",4.46118860245819e-64,0.64778371017753,0.171,0.019,7.12496431698597e-60,"Endocrine","Il17re"
"Dnajc12",1.4969887010448e-63,0.604151334763298,0.216,0.031,2.39084065443866e-59,"Endocrine","Dnajc12"
"Fabp5",4.3758744681698e-63,2.0446096435092,0.319,0.069,6.98870911311399e-59,"Endocrine","Fabp5"
"Gadd45a1",7.54830591128264e-63,1.52149251074511,0.577,0.232,1.20553993709095e-58,"Endocrine","Gadd45a"
"Cck",2.15445891686184e-62,4.09925417468471,0.326,0.075,3.44088633612004e-58,"Endocrine","Cck"
"Ids",8.66499334114562e-62,0.474105204520271,0.135,0.012,1.38388608651437e-57,"Endocrine","Ids"
"Mtch1",4.1976045863535e-60,1.03830462831092,0.771,0.46,6.70399428486517e-56,"Endocrine","Mtch1"
"Cd1d1",6.1036842493768e-59,0.328106170072053,0.135,0.012,9.74819411467969e-55,"Endocrine","Cd1d1"
"Ndrg12",6.13424978989659e-59,0.852720469790827,0.448,0.137,9.79701033944385e-55,"Endocrine","Ndrg1"
"Sepp1",6.84849154022145e-59,0.769345359836176,0.7,0.315,1.09377258388877e-54,"Endocrine","Sepp1"
"Limd21",1.15073199710599e-58,0.41869816303755,0.223,0.034,1.83783407257798e-54,"Endocrine","Limd2"
"Foxa2",5.43011656687117e-58,0.495894428390549,0.226,0.036,8.67243916894994e-54,"Endocrine","Foxa2"
"Malat11",1.18450539917385e-57,0.869216076357142,0.99,0.955,1.89177357302055e-53,"Endocrine","Malat1"
"Pdlim7",1.7788819190085e-57,0.414026553478823,0.145,0.015,2.84105231284847e-53,"Endocrine","Pdlim7"
"Mid1ip12",4.87672363854711e-57,0.797479951613236,0.561,0.218,7.78861532312359e-53,"Endocrine","Mid1ip1"
"Mapre3",4.93149174354614e-57,0.259595793907329,0.11,0.008,7.87608546361755e-53,"Endocrine","Mapre3"
"Camk2n11",1.32205211598142e-55,0.91920970425208,0.61,0.273,2.11144943443392e-51,"Endocrine","Camk2n1"
"H1fx",4.43209475237806e-55,0.587189726857933,0.226,0.039,7.078498529023e-51,"Endocrine","H1fx"
"Cbfa2t31",5.52762338429993e-55,0.449394942463681,0.21,0.033,8.82816730706542e-51,"Endocrine","Cbfa2t3"
"Rnase41",8.10949424855644e-55,0.842332849531098,0.623,0.267,1.29516732643695e-50,"Endocrine","Rnase4"
"Cd24a1",8.32689417206556e-55,1.1185402507754,0.758,0.472,1.32988826822059e-50,"Endocrine","Cd24a"
"Amotl2",1.96399163404459e-54,0.331739094371862,0.123,0.011,3.13669103873262e-50,"Endocrine","Amotl2"
"Fam216a",7.78850788478902e-54,0.4539247365198,0.194,0.029,1.24390259427965e-49,"Endocrine","Fam216a"
"Ica11",1.76012247834023e-53,0.820773926277114,0.245,0.047,2.81109161015717e-49,"Endocrine","Ica1"
"Npdc12",2.22132783015764e-53,0.752053049888163,0.452,0.148,3.54768267754477e-49,"Endocrine","Npdc1"
"Ctxn11",3.14946913524761e-53,0.412682971414952,0.152,0.018,5.03001715590396e-49,"Endocrine","Ctxn1"
"Hpcal11",4.65303394451402e-53,0.762419874655299,0.487,0.173,7.43136051278334e-49,"Endocrine","Hpcal1"
"B9d2",1.41805125903351e-52,0.389814735710671,0.19,0.028,2.26476966580242e-48,"Endocrine","B9d2"
"Ypel31",1.59205442537047e-52,0.848736902206293,0.506,0.19,2.54267012275918e-48,"Endocrine","Ypel3"
"Rap1gap2",2.14752708201703e-52,0.562856164500032,0.268,0.055,3.4298155026894e-48,"Endocrine","Rap1gap2"
"Mageh1",2.94141455325703e-52,0.526063706533677,0.187,0.028,4.6977331830068e-48,"Endocrine","Mageh1"
"Ttr1",6.47660888566921e-51,1.29800386318574,0.481,0.177,1.03437920513023e-46,"Endocrine","Ttr"
"Sox41",4.99744569812818e-50,1.42267440015519,0.594,0.278,7.98142052448052e-46,"Endocrine","Sox4"
"Ncald",2.49156819007017e-49,0.631911794361443,0.265,0.057,3.97928355636106e-45,"Endocrine","Ncald"
"Atp6v1b2",3.4687745499814e-49,0.743751853794149,0.448,0.158,5.53997983377529e-45,"Endocrine","Atp6v1b2"
"Dynll12",7.10506370282364e-49,0.745301468839571,0.842,0.554,1.13474972397796e-44,"Endocrine","Dynll1"
"Cnot6l",1.97983574343995e-48,0.761041397401947,0.41,0.133,3.16199566584794e-44,"Endocrine","Cnot6l"
"Myl71",6.64503017604488e-48,2.01257768370351,0.368,0.117,1.06127776941613e-43,"Endocrine","Myl7"
"Micalcl",7.5892930879606e-48,0.29963311246599,0.11,0.01,1.21208599907819e-43,"Endocrine","Micalcl"
"Ubb1",9.87669260853868e-47,0.484009039741816,0.997,0.985,1.57740657650971e-42,"Endocrine","Ubb"
"Tecpr11",1.07922521065302e-46,0.548363791811066,0.303,0.077,1.72363058393395e-42,"Endocrine","Tecpr1"
"Rab151",6.73356148934921e-46,0.605154676494179,0.316,0.082,1.07541710546396e-41,"Endocrine","Rab15"
"Rab3d2",2.13254957188775e-45,0.647290721032378,0.377,0.117,3.40589492126192e-41,"Endocrine","Rab3d"
"Mrfap11",1.62442035635062e-44,0.710138002163982,0.913,0.761,2.59436175112758e-40,"Endocrine","Mrfap1"
"Afp",2.07294616790912e-44,1.74984510744868,0.103,0.01,3.31070232476765e-40,"Endocrine","Afp"
"Klhl7",2.81145673084158e-44,0.307261333889646,0.123,0.014,4.49017754482708e-40,"Endocrine","Klhl7"
"Ftl11",8.78670218995914e-44,0.451011423721207,1,0.979,1.40332420675837e-39,"Endocrine","Ftl1"
"Stard101",1.4169461601236e-43,0.765865300374051,0.819,0.573,2.26300471233341e-39,"Endocrine","Stard10"
"Rcn11",4.57043689663925e-43,0.544140734635156,0.206,0.04,7.29944476762255e-39,"Endocrine","Rcn1"
"Glul1",7.96826344280813e-43,0.637500329191989,0.432,0.157,1.27261135445089e-38,"Endocrine","Glul"
"Tubb2b",7.69073605057251e-42,0.700067656581479,0.345,0.105,1.22828745463694e-37,"Endocrine","Tubb2b"
"Egr1",1.13335939414132e-41,0.485799175469376,0.165,0.027,1.8100882883831e-37,"Endocrine","Egr1"
"Mcf2l1",8.90927179292271e-40,0.415991651554856,0.2,0.04,1.42289979804769e-35,"Endocrine","Mcf2l"
"Cuedc1",1.0583854995458e-39,0.360639102048968,0.119,0.015,1.69034748132459e-35,"Endocrine","Cuedc1"
"B9d1",6.11141046472814e-39,0.534729661339814,0.268,0.07,9.76053365321731e-35,"Endocrine","B9d1"
"Selk2",7.2080465075641e-39,0.694714544854431,0.79,0.55,1.15119710772306e-34,"Endocrine","Selk"
"Acadsb",1.43115882717589e-38,0.497579776328137,0.216,0.048,2.28570376288261e-34,"Endocrine","Acadsb"
"Cited2",1.88996359364753e-38,0.86552917736697,0.548,0.281,3.01846085541447e-34,"Endocrine","Cited2"
"Nisch",2.07432776217183e-37,0.690587107693197,0.574,0.279,3.31290886896464e-33,"Endocrine","Nisch"
"Map1lc3a1",2.63221669011497e-37,0.680049203803148,0.348,0.118,4.20391327578261e-33,"Endocrine","Map1lc3a"
"H3f3a1",5.17931787515359e-37,0.556241481295424,0.913,0.851,8.2718885784078e-33,"Endocrine","H3f3a"
"Hes62",1.7053523404398e-36,0.794587786634621,0.677,0.414,2.72361822291641e-32,"Endocrine","Hes6"
"Eif1",2.85940791538345e-36,0.426357816829537,0.987,0.95,4.5667603816589e-32,"Endocrine","Eif1"
"Gse11",5.02324850585425e-36,0.453547876355008,0.268,0.074,8.02263018869983e-32,"Endocrine","Gse1"
"Rasal2",5.94100417727854e-36,0.341140288608175,0.106,0.013,9.48837777153156e-32,"Endocrine","Rasal2"
"Oxr1",1.04693613611101e-35,0.42065119605548,0.223,0.053,1.6720617029829e-31,"Endocrine","Oxr1"
"Cyp4b1",3.66372957222977e-35,0.760700892411059,0.261,0.073,5.85134249980817e-31,"Endocrine","Cyp4b1"
"Esyt1",5.27122430888925e-35,0.323819434956964,0.148,0.025,8.41867234372702e-31,"Endocrine","Esyt1"
"Fam195b1",5.57656626461083e-35,0.587976075179068,0.4,0.154,8.90633398120995e-31,"Endocrine","Fam195b"
"Sh2d3c",2.39284212393077e-34,0.313777042508899,0.119,0.017,3.82160815612983e-30,"Endocrine","Sh2d3c"
"Nenf1",3.63222999628975e-34,0.791787737176999,0.526,0.262,5.80103452707436e-30,"Endocrine","Nenf"
"Gstz1",6.75450057281778e-34,0.606037678479723,0.423,0.178,1.07876128648473e-29,"Endocrine","Gstz1"
"1810043G02Rik",1.18672130817976e-33,0.349499780743357,0.148,0.026,1.89531260129389e-29,"Endocrine","1810043G02Rik"
"Ang1",2.23537875713682e-33,0.692754305316573,0.468,0.21,3.57012341302321e-29,"Endocrine","Ang"
"1500011B03Rik",3.74690711388672e-33,0.507245309471025,0.206,0.05,5.98418535158849e-29,"Endocrine","1500011B03Rik"
"Atxn101",1.55262005839819e-32,0.578810467008434,0.358,0.131,2.47968949526775e-28,"Endocrine","Atxn10"
"Ifi271",2.07443243405642e-32,0.620330846924736,0.452,0.198,3.31307604043151e-28,"Endocrine","Ifi27"
"Dst",2.29765898499843e-32,0.477878082092842,0.181,0.04,3.669591164941e-28,"Endocrine","Dst"
"Cd177",2.38066587452641e-32,0.50888503060143,0.226,0.059,3.80216146820612e-28,"Endocrine","Cd177"
"Akr1c131",2.88345165271473e-32,0.842212714286841,0.616,0.391,4.60516063455069e-28,"Endocrine","Akr1c13"
"Gnptg",2.94245730460092e-32,0.598825528400007,0.326,0.113,4.69939856117813e-28,"Endocrine","Gnptg"
"Rhoc1",7.31079097424539e-32,0.611572523646415,0.368,0.137,1.16760642649673e-27,"Endocrine","Rhoc"
"C1qtnf4",2.04529057279275e-31,0.470086743556255,0.161,0.033,3.26653357380731e-27,"Endocrine","C1qtnf4"
"Tnfrsf12a",2.08195483895075e-31,0.426768965217339,0.2,0.049,3.32509007328825e-27,"Endocrine","Tnfrsf12a"
"Rfx3",3.44640022992601e-31,0.278680887074591,0.106,0.015,5.50424580721483e-27,"Endocrine","Rfx3"
"Mien12",1.02004611514099e-30,0.663344765311214,0.745,0.524,1.62911565049168e-26,"Endocrine","Mien1"
"Gstt1",1.47392268105471e-30,1.74442976558634,0.41,0.193,2.35400191391248e-26,"Endocrine","Gstt1"
"Ass1",1.89116978028429e-30,0.496574164086125,0.229,0.065,3.02038725609205e-26,"Endocrine","Ass1"
"Abcb9",2.40053175864176e-30,0.376479967632017,0.145,0.028,3.83388927172675e-26,"Endocrine","Abcb9"
"Cd81",3.0574132178824e-30,0.652757991038525,0.929,0.821,4.88299465027997e-26,"Endocrine","Cd81"
"Dusp18",6.10311581712684e-30,0.303030855826654,0.132,0.024,9.74728627153328e-26,"Endocrine","Dusp18"
"Marcks",6.44396440730028e-30,0.663369061044452,0.419,0.186,1.02916555548993e-25,"Endocrine","Marcks"
"Parp1",8.42711526834481e-30,0.685240333878794,0.368,0.149,1.34589457950735e-25,"Endocrine","Parp1"
"Sfrp5",8.97494345691885e-30,0.573980080401121,0.326,0.116,1.43338821950451e-25,"Endocrine","Sfrp5"
"Cirbp1",1.00423982213716e-29,0.611580725938699,0.613,0.362,1.60387141993526e-25,"Endocrine","Cirbp"
"2610524H06Rik",1.65226589085051e-29,0.325680931095345,0.135,0.025,2.63883385427736e-25,"Endocrine","2610524H06Rik"
"Fhl21",4.56994456821231e-29,0.728830148298134,0.461,0.226,7.29865846989188e-25,"Endocrine","Fhl2"
"Impdh1",1.11363288657203e-28,0.337606204215096,0.165,0.037,1.77858308314419e-24,"Endocrine","Impdh1"
"Wdr6",1.28704451576805e-28,0.40506277810331,0.174,0.041,2.05553879613315e-24,"Endocrine","Wdr6"
"Ghr",3.31977275804293e-28,0.44210948427661,0.174,0.041,5.30200907187037e-24,"Endocrine","Ghr"
"Tpst2",8.76691771435297e-28,0.569771684725328,0.274,0.095,1.40016442815931e-23,"Endocrine","Tpst2"
"Gdi1",1.68349231982948e-27,0.468312076088598,0.323,0.122,2.68870558399966e-23,"Endocrine","Gdi1"
"Maged2",3.01679672891296e-27,0.684266132400853,0.165,0.039,4.81812605574689e-23,"Endocrine","Maged2"
"Atp6v0b1",1.19000648696508e-26,0.597398193210136,0.761,0.577,1.90055936033192e-22,"Endocrine","Atp6v0b"
"Cpn1",1.42916810683628e-26,0.281476191569479,0.11,0.019,2.28252438342822e-22,"Endocrine","Cpn1"
"Tusc31",1.99955612329312e-26,0.5117469803526,0.306,0.117,3.19349108451144e-22,"Endocrine","Tusc3"
"Tspan12",2.01035897961434e-26,0.770459871714849,0.635,0.419,3.21074432634206e-22,"Endocrine","Tspan1"
"Ctsl",2.14824732824105e-26,0.479270683091698,0.223,0.067,3.43096580793378e-22,"Endocrine","Ctsl"
"Foxa1",6.03048924187639e-26,0.319244127830876,0.184,0.048,9.63129436820078e-22,"Endocrine","Foxa1"
"Ceacam10",1.46958670191539e-25,1.01544028796014,0.403,0.188,2.34707692162906e-21,"Endocrine","Ceacam10"
"Rgs22",2.08971709320914e-25,0.744386243728463,0.177,0.046,3.33748716956431e-21,"Endocrine","Rgs2"
"Uqcc21",3.02877339235706e-25,0.528678550257539,0.816,0.615,4.83725398493346e-21,"Endocrine","Uqcc2"
"Tpm41",3.43477985867812e-25,0.690790773741226,0.397,0.189,5.48568691229482e-21,"Endocrine","Tpm4"
