"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"CG17145",0,1.32719133430129,0.53,0.008,0,"5","CG17145"
"Nha1",0,1.01866760004167,0.548,0.008,0,"5","Nha1"
"CG8641",3.52190212557843e-294,0.936493309424016,0.48,0.019,3.28206059082654e-290,"5","CG8641"
"Mur29B.4",8.42663121606298e-290,2.79443608194858,0.997,0.239,7.85277763024909e-286,"5","Mur29B"
"CG10911.4",1.5755830247748e-248,2.67172697262361,0.804,0.127,1.46828582078764e-244,"5","CG10911"
"nAChRalpha5.4",1.12352560930319e-247,1.75952614741464,0.978,0.205,1.04701351530964e-243,"5","nAChRalpha5"
"KCNQ.1",5.55872527010185e-237,0.984885378776301,0.604,0.057,5.18017607920791e-233,"5","KCNQ"
"CG31343.4",5.39837504623292e-236,1.13598639101896,0.695,0.081,5.03074570558446e-232,"5","CG31343"
"r-l.4",1.30157448390365e-219,1.3758814187142,0.866,0.174,1.21293726154981e-215,"5","r-l"
"CG42541.3",4.07701924212318e-215,1.72233211319929,0.994,0.316,3.79937423173459e-211,"5","CG42541"
"CG34386.4",8.17820748440435e-210,3.72096285102759,1,0.554,7.62127155471642e-206,"5","CG34386"
"CG3835.3",3.17545761096228e-206,1.70963140378064,0.994,0.392,2.95920894765575e-202,"5","CG3835"
"sut2.5",6.3666360811596e-200,1.22734200490998,0.81,0.161,5.93306816403263e-196,"5","sut2"
"Phk-3",9.7620869264342e-194,1.17232576424564,0.333,0.014,9.09728880674403e-190,"5","Phk-3"
"CG30148",3.92262949027477e-189,0.870797128485392,0.464,0.039,3.65549842198706e-185,"5","CG30148"
"CG1315.2",3.49971467937838e-185,0.87284498227943,0.548,0.062,3.26138410971271e-181,"5","CG1315"
"Tango2.3",1.31878997205416e-178,1.03875911835314,0.651,0.102,1.22898037495727e-174,"5","Tango2"
"CG9171",1.94970738060266e-161,0.722120719379812,0.414,0.038,1.81693230798362e-157,"5","CG9171"
"CG32105.3",1.84817472652887e-157,1.05770097331089,0.698,0.137,1.72231402765226e-153,"5","CG32105"
"UK114.4",1.30003669836797e-156,1.32377327699879,0.841,0.226,1.21150419920911e-152,"5","UK114"
"elm.5",1.31235760289572e-147,1.23194039371675,0.988,0.585,1.22298605013852e-143,"5","elm"
"PGRP-LB.4",2.05271673487519e-147,1.32201838857451,0.882,0.299,1.91292672523019e-143,"5","PGRP-LB"
"CG9568.5",2.12998129442155e-145,1.50550682992237,1,0.868,1.98492956827144e-141,"5","CG9568"
"CG1824.4",1.5251611336503e-144,1.21475884293968,0.829,0.238,1.42129766044871e-140,"5","CG1824"
"Chd64.4",1.05998539157805e-136,1.16752777792172,0.903,0.344,9.87800386411585e-133,"5","Chd64"
"CG44422.3",5.56091181510393e-134,0.926668446594076,0.698,0.153,5.18221372049535e-130,"5","CG44422"
"CG2065.4",6.87166093573119e-132,1.32256546762263,0.794,0.229,6.4037008260079e-128,"5","CG2065"
"CG11737.1",3.64885318564716e-131,0.840653678764854,0.614,0.123,3.40036628370459e-127,"5","CG11737"
"CG14662.5",1.95278961130865e-127,0.827794261653879,0.826,0.197,1.81980463877853e-123,"5","CG14662"
"CG18067.5",3.32256879388363e-127,0.98288204548804,0.52,0.089,3.09630185902016e-123,"5","CG18067"
"CCHa1.5",3.78083362079028e-119,1.09465961660285,1,0.488,3.52335885121446e-115,"5","CCHa1"
"CG17029.2",9.12941840047778e-119,0.907951391079895,0.71,0.193,8.50770500740524e-115,"5","CG17029"
"RpS15Aa.1",8.28993949842379e-115,0.633183861375071,1,0.983,7.72539461858113e-111,"5","RpS15Aa"
"CR44914",5.74871064569966e-111,0.293360891903659,0.143,0.002,5.35722345072752e-107,"5","CR44914"
"Phm.3",4.28870758974304e-109,-0.893037943332359,0.988,0.994,3.99664660288153e-105,"5","Phm"
"CG42249.5",1.36163646734925e-107,0.97099775790017,0.991,0.482,1.26890902392276e-103,"5","CG42249"
"CG43349.5",2.36986734617405e-106,1.19814957097213,0.938,0.488,2.2084793798996e-102,"5","CG43349"
"cad",5.2142661504496e-106,0.689790243452131,0.442,0.073,4.85917462560398e-102,"5","cad"
"lectin-37Db.5",3.07995015020239e-105,1.045039152877,0.925,0.416,2.87020554497361e-101,"5","lectin-37Db"
"Damm.3",2.65133189128755e-103,0.870155733288804,0.732,0.215,2.47077618949087e-99,"5","Damm"
"GstD1.2",1.85503736406997e-102,0.931941663341973,0.997,0.986,1.7287093195768e-98,"5","GstD1"
"CG31454.4",2.92321470392459e-101,0.780148054839775,0.601,0.146,2.72414378258733e-97,"5","CG31454"
"CG5011.5",6.12799906336276e-99,1.01501779741786,0.779,0.276,5.71068232714776e-95,"5","CG5011"
"hipk",2.272069040813e-98,0.90075808185617,0.757,0.265,2.11734113913364e-94,"5","hipk"
"CG1907.5",5.54507389186234e-98,0.972692645075923,0.95,0.616,5.16745435982651e-94,"5","CG1907"
"CG18265.1",7.93299256938682e-98,0.914508211882205,0.857,0.378,7.39275577541158e-94,"5","CG18265"
"CG6041.5",9.6413829061345e-98,-1.5068671413589,0.165,0.771,8.98480473022674e-94,"5","CG6041"
"IA-2.4",3.55371189093024e-97,-1.64599225941459,0.972,0.992,3.31170411115789e-93,"5","IA-2"
"bab2",2.00325918481123e-94,0.347094452400139,0.193,0.011,1.86683723432559e-90,"5","bab2"
"CG9977.3",7.61088279795789e-92,0.860764088927614,0.798,0.307,7.09258167941696e-88,"5","CG9977"
"CG44008.5",4.67735419259659e-91,0.872316742452729,1,0.954,4.35882637208076e-87,"5","CG44008"
"CG31198.5",1.14228120466247e-90,0.829599911029525,0.816,0.308,1.06449185462495e-86,"5","CG31198"
"Tsp2A.5",1.29943208289327e-90,0.834476589051739,1,0.64,1.21094075804824e-86,"5","Tsp2A"
"Cyp6d5.4",6.42593986402425e-90,0.807284008649432,0.642,0.18,5.9883333592842e-86,"5","Cyp6d5"
"CG13796",1.11063877692348e-89,0.405938976765019,0.224,0.018,1.03500427621499e-85,"5","CG13796"
"CG13284.4",2.15093271937504e-88,1.04267003827969,0.938,0.584,2.0044542011856e-84,"5","CG13284"
"PH4alphaPV.2",5.2078905501085e-88,0.640378665498903,0.474,0.102,4.85323320364612e-84,"5","PH4alphaPV"
"h.4",1.74395064493714e-86,0.829123824594466,0.648,0.188,1.62518760601692e-82,"5","h"
"CG15347.5",1.12203632494533e-85,0.8139470404349,0.975,0.514,1.04562565121655e-81,"5","CG15347"
"AstC.5",1.16376933599689e-85,0.759852636153277,1,0.977,1.08451664421551e-81,"5","AstC"
"CG8713.4",7.75881399311833e-85,0.626187187951996,0.452,0.092,7.23043876018697e-81,"5","CG8713"
"fu12.1",1.13084333552009e-84,0.846625319629884,0.726,0.274,1.05383290437117e-80,"5","fu12"
"Indy",1.29359246355849e-84,0.566976533370028,0.355,0.058,1.20549881679016e-80,"5","Indy"
"Kaz-m1.4",2.07428315428795e-84,0.84677167055276,0.994,0.701,1.93302447148094e-80,"5","Kaz-m1"
"Cyp311a1.5",1.62050079900881e-83,0.627937987158439,0.489,0.106,1.51014469459631e-79,"5","Cyp311a1"
"GstE5.1",1.04607980181209e-82,0.656521268644286,0.402,0.077,9.74841767308685e-79,"5","GstE5"
"CG10301.3",1.00878570003587e-81,0.77213612334054,0.969,0.645,9.40087393863428e-78,"5","CG10301"
"Trx-2.4",1.27028340238993e-81,0.724301993019706,1,0.816,1.18377710268718e-77,"5","Trx-2"
"CG34176.5",2.76875251635641e-80,0.799339632841432,1,0.615,2.58020046999253e-76,"5","CG34176"
"Gycbeta100B",4.09656281662701e-80,0.366756414828716,0.209,0.018,3.81758688881471e-76,"5","Gycbeta100B"
"CG1927.1",3.13695346980615e-78,0.769070891376312,0.766,0.315,2.92332693851235e-74,"5","CG1927"
"CG30154.5",1.44113149728785e-77,0.833596833484889,0.514,0.137,1.34299044232255e-73,"5","CG30154"
"CG3714",1.14488510172167e-76,0.796927274754423,0.695,0.268,1.06691842629442e-72,"5","CG3714"
"CG9380.5",1.76162355427263e-76,0.757003258569152,0.86,0.362,1.64165699022667e-72,"5","CG9380"
"CG12355.1",2.45569617710695e-76,0.682042718251137,0.601,0.19,2.28846326744597e-72,"5","CG12355"
"exex.5",2.45033125874223e-75,0.684478560131795,0.751,0.265,2.28346370002188e-71,"5","exex"
"CG7458.4",3.7344021551726e-75,0.664871441232484,0.477,0.117,3.48008936840535e-71,"5","CG7458"
"CG13704.5",2.2516379018941e-74,0.744836445266975,0.984,0.541,2.09830136077511e-70,"5","CG13704"
"inaE.3",4.82453447779435e-73,0.630166332176627,0.542,0.151,4.49598367985655e-69,"5","inaE"
"AMPdeam.1",5.01991553875512e-73,0.781465066515536,0.847,0.43,4.6780592905659e-69,"5","AMPdeam"
"Cyp4d14",1.01845938068902e-72,0.718386880994087,0.265,0.036,9.49102296864096e-69,"5","Cyp4d14"
"Jheh3.4",1.62375670892089e-72,0.744178039016841,0.632,0.217,1.51317887704337e-68,"5","Jheh3"
"GstE3.4",1.57896225713383e-71,0.996321267205476,0.754,0.324,1.47143492742302e-67,"5","GstE3"
"CG17778.5",1.94205393413735e-71,-1.74323219438108,0.477,0.792,1.8098000612226e-67,"5","CG17778"
"CG13482.5",4.27273205582067e-71,1.05141833329416,0.95,0.65,3.98175900281929e-67,"5","CG13482"
"Ssk.5",5.96930510096885e-71,0.74817644720889,0.997,0.616,5.56279542359287e-67,"5","Ssk"
"CG15127.4",1.04624959490611e-70,0.748124061897351,0.891,0.508,9.74999997493003e-67,"5","CG15127"
"CG10352",1.06544829730082e-70,0.531155815131514,0.33,0.058,9.92891268254632e-67,"5","CG10352"
"CG13321.5",1.84848831043398e-70,0.729099643160042,0.991,0.762,1.72260625649342e-66,"5","CG13321"
"Fst.4",3.64863514544734e-70,0.704671716648313,0.978,0.576,3.40016309204237e-66,"5","Fst"
"Drat.1",1.13655930567077e-68,0.815729747799725,0.916,0.573,1.05915961695459e-64,"5","Drat"
"mt:ND4.5",7.86083671658224e-67,0.595138680223068,0.997,0.897,7.32551373618299e-63,"5","mt:ND4"
"GstE7.4",2.07499436071682e-66,0.81491794626669,0.685,0.271,1.933687244752e-62,"5","GstE7"
"Fancl",2.11984646948739e-66,0.456038048542939,0.287,0.046,1.9754849249153e-62,"5","Fancl"
"cdi.2",6.45632476260458e-66,0.710662172239786,0.935,0.673,6.01664904627121e-62,"5","cdi"
"Msp300.3",7.87891688343821e-66,0.651787999031283,0.994,0.83,7.34236264367607e-62,"5","Msp300"
"CG1746.3",1.23116489131391e-65,0.438940763935078,1,0.982,1.14732256221543e-61,"5","CG1746"
"CG43658.2",2.57951051489543e-65,0.702282229332452,0.667,0.25,2.40384584883105e-61,"5","CG43658"
"CG1516",5.30114383348843e-65,0.512138103847188,0.352,0.073,4.94013593842787e-61,"5","CG1516"
"Cyp6a21",5.57632966769431e-65,0.267501001058883,0.15,0.011,5.19658161732433e-61,"5","Cyp6a21"
"fas.5",9.49145549904203e-65,-1.71513322533125,0.037,0.557,8.84508737955727e-61,"5","fas"
"CG45057.3",1.14020923090972e-64,0.605248141962203,0.458,0.124,1.06256098228477e-60,"5","CG45057"
"CG4577.4",1.30950662540813e-64,-0.963785083334039,0.854,0.941,1.22032922421784e-60,"5","CG4577"
"CG18744.5",1.72214377572629e-64,0.554318994600216,0.854,0.367,1.60486578459933e-60,"5","CG18744"
"CG9396.3",3.69642162984334e-64,0.707152488603117,0.595,0.211,3.44469531685101e-60,"5","CG9396"
"CG12963.5",3.72606876619639e-64,0.644205409237884,0.941,0.501,3.47232348321842e-60,"5","CG12963"
"CG8596.3",4.39112911033183e-64,0.571360808314771,0.452,0.118,4.09209321791823e-60,"5","CG8596"
"Fmo-1",7.11148710898226e-64,0.434288394316663,0.212,0.026,6.62719483686057e-60,"5","Fmo-1"
"CG42613.4",8.43340185841172e-64,0.567047281491408,0.452,0.117,7.85908719185389e-60,"5","CG42613"
"tap.5",1.60690242143707e-63,-1.88319028051514,0.137,0.608,1.4974723665372e-59,"5","tap"
"Myo61F.3",3.73037570877294e-63,0.664323648162313,0.654,0.249,3.4763371230055e-59,"5","Myo61F"
"dl.3",6.68032535534469e-63,0.545718439334218,0.449,0.117,6.22539519864572e-59,"5","dl"
"CG10650.5",7.2241746936555e-63,0.619696214122177,0.953,0.474,6.73220839701756e-59,"5","CG10650"
"CG43340",1.19728331542351e-61,0.502079205088495,0.368,0.082,1.11574832164316e-57,"5","CG43340"
"bbg.3",5.54414263955509e-61,0.64727344684293,0.941,0.609,5.16658652580139e-57,"5","bbg"
"l(1)G0469.2",7.04556432437204e-59,0.65591156392859,0.483,0.146,6.56576139388231e-55,"5","l(1)G0469"
"Ald.2",8.85904026385242e-59,-0.734637649747694,0.801,0.921,8.25573962188407e-55,"5","Ald"
"CG6218.4",1.07211303780455e-58,-1.39739302797247,0.162,0.613,9.99102139930062e-55,"5","CG6218"
"CG1246.4",2.05769059262703e-58,0.558599016017233,0.586,0.198,1.91756186326913e-54,"5","CG1246"
"ImpL3.5",2.42933265885435e-58,-1.66168633476598,0.336,0.717,2.26389510478637e-54,"5","ImpL3"
"veil.5",2.85160487644366e-58,0.598257193405877,0.997,0.558,2.65741058435785e-54,"5","veil"
"Cyt-b5.4",3.75498861415783e-58,0.747353147068466,0.847,0.539,3.49927388953369e-54,"5","Cyt-b5"
"Hydr2.1",6.48815189337449e-58,0.694074256045888,0.692,0.32,6.04630874943569e-54,"5","Hydr2"
"sesB.2",1.30509902042068e-57,0.495508086415038,0.997,0.949,1.21622177713003e-53,"5","sesB"
"wun2",1.40063159005416e-57,0.449441761558878,0.34,0.073,1.30524857877147e-53,"5","wun2"
"hebe.1",2.09044184415741e-57,0.758324472788912,0.735,0.389,1.94808275457029e-53,"5","hebe"
"Cyp9f2.4",3.40409169044158e-57,0.633304666669323,0.916,0.561,3.1722730463225e-53,"5","Cyp9f2"
"Gp150.2",9.71397692819113e-57,0.619042194684245,0.935,0.663,9.05245509938131e-53,"5","Gp150"
"mex1.2",4.85618030392218e-56,0.613491692384828,0.972,0.79,4.52547442522508e-52,"5","mex1"
"egh.4",1.30793625632534e-55,0.68944222403501,0.863,0.504,1.21886579726958e-51,"5","egh"
"CG42825.4",1.30884472901433e-55,0.732878444604406,0.483,0.15,1.21971240296846e-51,"5","CG42825"
"CG42239.2",3.22772070902914e-54,0.613576280011857,0.941,0.665,3.00791292874425e-50,"5","CG42239"
"CG15211.5",7.65703295078539e-54,0.591867888637297,0.9,0.485,7.1355890068369e-50,"5","CG15211"
"CG7433.2",2.97517707989085e-53,0.864573982253737,0.891,0.651,2.77256752075029e-49,"5","CG7433"
"PKD.4",5.75840743253807e-53,-1.20408743489043,0.059,0.518,5.36625988638223e-49,"5","PKD"
"CG43427.1",2.3038675525115e-52,0.626904218692307,0.592,0.236,2.14697417218546e-48,"5","CG43427"
"Pmp70.3",3.18694158889113e-51,0.613250887250011,0.617,0.244,2.96991086668765e-47,"5","Pmp70"
"Fas3.5",4.3880880141118e-51,0.554922256375388,0.66,0.268,4.08925922035079e-47,"5","Fas3"
"Eip63F-1.2",4.41143274722635e-51,0.526616145242878,0.414,0.118,4.11101417714023e-47,"5","Eip63F-1"
"NPF.5",5.28115060612233e-51,-3.64423715670892,0.972,0.985,4.9215042498454e-47,"5","NPF"
"mt:ND5.4",6.86200967725231e-51,0.5674174983433,0.978,0.813,6.39470681823143e-47,"5","mt:ND5"
"cype.4",6.93039384399367e-51,0.427752679672141,0.991,0.959,6.4584340232177e-47,"5","cype"
"CG15422.5",7.60001685212249e-51,0.577901681094886,0.997,0.597,7.08245570449294e-47,"5","CG15422"
"Esyt2.5",1.27934352250306e-50,-1.17233102574259,0.028,0.475,1.1922202286206e-46,"5","Esyt2"
"GstD5.5",1.47925309323161e-50,0.677021645107126,0.791,0.392,1.37851595758253e-46,"5","GstD5"
"tsr.2",2.4516667973567e-50,0.425197609701062,0.997,0.968,2.28470828845671e-46,"5","tsr"
"AstC-R2.1",2.66295658852593e-50,0.496964847937337,0.352,0.087,2.48160924484732e-46,"5","AstC-R2"
"Argk.3",3.25028256136419e-50,0.581591555052633,0.925,0.7,3.02893831893529e-46,"5","Argk"
"HGTX.3",3.70095453204524e-50,0.448831643231433,0.315,0.071,3.44891952841296e-46,"5","HGTX"
"Oatp33Eb.4",7.43902350256406e-50,0.554066189523227,0.53,0.186,6.93242600203945e-46,"5","Oatp33Eb"
"CG15739.2",1.97888940737447e-49,0.550117805348963,0.417,0.125,1.84412703873227e-45,"5","CG15739"
"bigmax.2",4.73973607715459e-49,0.547091875454376,0.508,0.179,4.41696005030036e-45,"5","bigmax"
"Ugt36Bc.2",7.56658990508125e-49,0.73645032558666,0.651,0.312,7.05130513254522e-45,"5","Ugt36Bc"
"sens-2.4",8.00340313793954e-49,0.467092265335041,0.414,0.116,7.45837138424586e-45,"5","sens-2"
"fok.3",8.76727944100398e-49,0.661164886721439,0.735,0.373,8.17022771107161e-45,"5","fok"
"Nep1.4",1.06512062163055e-48,-1.39740882329755,0.115,0.538,9.92585907297514e-45,"5","Nep1"
"CG3529.4",2.29797366666298e-48,0.570951060582563,0.763,0.392,2.14148165996323e-44,"5","CG3529"
"mt:ND1.5",2.44347201428787e-48,0.522903176804059,0.984,0.872,2.27707157011487e-44,"5","mt:ND1"
"Hydr1.2",7.99679516785732e-48,0.471825972969898,0.458,0.146,7.45221341692623e-44,"5","Hydr1"
"CG6891.2",1.6180542380896e-47,0.478637708125236,0.988,0.868,1.5078647444757e-43,"5","CG6891"
"7B2.3",1.85509876270979e-47,-0.484402068902423,1,0.996,1.72876653696925e-43,"5","7B2"
"Uev1A.1",4.82778072862697e-47,0.609068661971464,0.838,0.531,4.49900886100747e-43,"5","Uev1A"
"GstE12.2",5.04681368971247e-47,0.404578294144512,0.994,0.965,4.70312567744305e-43,"5","GstE12"
"CG10165.1",7.52010217493102e-47,0.420740686218519,0.994,0.936,7.00798321681821e-43,"5","CG10165"
"CG43218.5",7.5979318047197e-47,0.360960081695611,0.511,0.172,7.08051264881828e-43,"5","CG43218"
"CG13565.5",1.27855736532635e-46,-2.40771958232444,1,1,1.19148760874763e-42,"5","CG13565"
"prt.4",1.77358476932342e-46,-0.880421669862315,0.059,0.485,1.6528036465325e-42,"5","prt"
"Snp",2.63764966770901e-46,0.479450554555726,0.296,0.069,2.45802572533803e-42,"5","Snp"
"CR45018.2",5.48132192520506e-46,0.635036129797895,0.732,0.386,5.10804390209859e-42,"5","CR45018"
"Decay.4",1.00098811842185e-45,0.569790513824942,0.835,0.471,9.32820827557322e-42,"5","Decay"
"HSPC300.1",2.34967406080008e-45,0.518646396145197,0.611,0.257,2.18966125725959e-41,"5","HSPC300"
"RFeSP.2",2.82170595957601e-45,0.515289729767054,0.95,0.785,2.62954778372888e-41,"5","RFeSP"
"Galt.3",3.09328366006818e-45,0.556855750052153,0.688,0.325,2.88263104281754e-41,"5","Galt"
"levy.2",6.4490726747519e-45,0.450427320873095,0.969,0.921,6.00989082560129e-41,"5","levy"
"CG7630.3",7.84627248221437e-45,0.395803955958196,0.994,0.951,7.31194132617557e-41,"5","CG7630"
"CG6908.1",8.28527046178774e-45,0.512290121578591,0.305,0.076,7.72104354333999e-41,"5","CG6908"
"CG13492.4",1.00255902182775e-44,0.406628894889346,0.757,0.328,9.34284752441277e-41,"5","CG13492"
"CG14195.3",1.21738700437174e-44,0.533945924620917,0.486,0.176,1.13448294937402e-40,"5","CG14195"
"esg.4",2.80311909320504e-44,-1.16066010133493,0.053,0.458,2.61222668295778e-40,"5","esg"
"ATPsyn-b.2",4.05263906563374e-44,0.441555056252821,0.975,0.858,3.77665434526408e-40,"5","ATPsyn-b"
"CoVb.2",5.74655645351101e-44,0.416175631440408,0.988,0.909,5.35521595902691e-40,"5","CoVb"
"CG5921.4",9.15258776127908e-44,0.524074386365624,0.48,0.174,8.52929653473598e-40,"5","CG5921"
"CG15829.5",1.14598279037123e-43,0.495751791072432,0.517,0.185,1.06794136234695e-39,"5","CG15829"
"CG32335",1.46791023516231e-43,0.325199647597209,0.199,0.034,1.36794554814776e-39,"5","CG32335"
"CoVIIc.4",1.48736801617407e-43,0.468386478331761,0.978,0.85,1.38607825427262e-39,"5","CoVIIc"
"RpL15.1",1.49246442962273e-43,0.314109567274043,0.997,0.983,1.39082760196542e-39,"5","RpL15"
"CG31809.3",2.52236754234066e-43,0.688389842112578,0.632,0.31,2.35059431270726e-39,"5","CG31809"
"CG31431.2",3.83626013148735e-43,0.52870618971845,0.601,0.257,3.57501081653306e-39,"5","CG31431"
"CG14997.2",4.99356775598132e-43,0.553149911774656,0.545,0.221,4.65350579179899e-39,"5","CG14997"
"CG43207.3",7.07879404684334e-43,-1.30608827727802,0.231,0.582,6.5967281722533e-39,"5","CG43207"
"GstZ2.2",1.68528703322161e-42,0.544717232003291,0.536,0.213,1.57051898625921e-38,"5","GstZ2"
"CG44250.3",2.86612554102836e-42,0.3931630429517,0.994,0.935,2.67094239168433e-38,"5","CG44250"
"ghi.2",3.38507282814608e-42,0.56629366518944,0.754,0.434,3.15454936854933e-38,"5","ghi"
"Trxr-1.3",4.26359402935689e-42,0.590819390135982,0.832,0.518,3.97324327595769e-38,"5","Trxr-1"
"CG32230.4",7.21536301275216e-42,0.409015491092537,0.981,0.938,6.72399679158374e-38,"5","CG32230"
"5-HT2B",2.28931339171982e-41,0.276649189839938,0.146,0.019,2.1334111497437e-37,"5","5-HT2B"
"ed",6.57761103872383e-41,0.346470098951794,0.224,0.045,6.12967572698673e-37,"5","ed"
"CG3902.2",7.99225064112353e-41,0.526060117469388,0.52,0.208,7.44797837246302e-37,"5","CG3902"
"CG17646.4",1.98077242637083e-40,0.462738441060187,0.723,0.333,1.84588182413497e-36,"5","CG17646"
"CG13551.1",2.85484842636707e-40,0.463083053935121,0.963,0.89,2.66043324853147e-36,"5","CG13551"
"ifc.1",6.27893271071795e-40,0.504231256464282,0.601,0.272,5.85133739311805e-36,"5","ifc"
"CG10479.4",9.71744955614778e-40,-0.867440066032599,0.031,0.411,9.05569124137411e-36,"5","CG10479"
"CG15117.1",3.45295928316667e-39,0.558675159710316,0.548,0.239,3.21781275598302e-35,"5","CG15117"
"CG13912.3",4.06297010340445e-39,0.432940266975751,0.374,0.116,3.78628183936261e-35,"5","CG13912"
"CG12194.4",4.09231845695571e-39,0.527993231698519,0.869,0.642,3.81363157003702e-35,"5","CG12194"
"CG3814.5",4.67842273163619e-39,0.387246585012928,0.991,0.877,4.35982214361177e-35,"5","CG3814"
"Frq1.4",1.08231787063956e-38,0.468390613465565,0.417,0.144,1.00861202364901e-34,"5","Frq1"
"CG11842.5",1.62346986976855e-38,-1.03924869889972,0.04,0.409,1.51291157163731e-34,"5","CG11842"
"smp-30.4",1.89384429900873e-38,-1.54297146635029,0.467,0.734,1.76487350224624e-34,"5","smp-30"
"GILT3.5",2.35671036203626e-38,0.495667148777228,0.879,0.568,2.19621838638159e-34,"5","GILT3"
"mesh.5",1.44182123968913e-37,0.480172240162289,0.757,0.367,1.3436332132663e-33,"5","mesh"
"CG30152.3",1.45569831030775e-37,0.498123355973722,0.885,0.63,1.3565652553758e-33,"5","CG30152"
"Mob2.5",2.92546111939565e-37,-0.747829002222925,0.424,0.704,2.72623721716481e-33,"5","Mob2"
"CG17841.4",3.12784107328897e-37,0.495916333602177,0.701,0.376,2.91483509619799e-33,"5","CG17841"
"CG34198.4",3.45448195755418e-37,0.444033281563119,0.978,0.861,3.21923173624474e-33,"5","CG34198"
"Scp2.4",4.04282586294559e-37,-1.94243946440482,0.143,0.486,3.767509421679e-33,"5","Scp2"
"Mip.4",6.01224740818569e-37,-2.43915259658993,0.206,0.529,5.60281335968825e-33,"5","Mip"
"Tsp42En.4",7.19059602943677e-37,0.505388566931223,0.523,0.225,6.70091643983212e-33,"5","Tsp42En"
"ox.5",1.1828818146847e-36,0.468724126569863,0.891,0.717,1.10232756310467e-32,"5","ox"
"CoVa.2",2.8321251192955e-36,0.38608803787855,0.984,0.919,2.63925739867147e-32,"5","CoVa"
"fa2h.4",9.23182304239756e-36,0.421595871478542,0.822,0.447,8.60313589321028e-32,"5","fa2h"
"CG8907.5",2.52284808610749e-35,0.48128159080245,0.726,0.403,2.35104213144357e-31,"5","CG8907"
"l(2)06225.3",3.97354518801125e-35,0.338032899717534,0.981,0.941,3.70294676070769e-31,"5","l(2)06225"
"Ctr1B.5",1.0158689040772e-34,0.59385829409418,0.486,0.205,9.46688231709541e-31,"5","Ctr1B"
"Sodh-1.3",1.54401269409847e-34,-0.760900327872539,0.031,0.377,1.43886542963037e-30,"5","Sodh-1"
"Oscp.2",1.86941241883052e-34,0.448281756902117,0.928,0.78,1.74210543310816e-30,"5","Oscp"
"tup.5",3.27531719909938e-34,-0.785200857633033,0.028,0.365,3.05226809784071e-30,"5","tup"
"CG12384",5.23608012524168e-34,0.409520861866993,0.947,0.842,4.87950306871273e-30,"5","CG12384"
"CoVIII.4",1.53374741959623e-33,0.352970792796589,0.988,0.936,1.42929922032172e-29,"5","CoVIII"
"CG7381.4",1.964821532504e-33,0.365171410661011,0.389,0.133,1.83101718614048e-29,"5","CG7381"
"CG5828.1",2.27712405939028e-33,0.4920740749804,0.442,0.179,2.12205191094581e-29,"5","CG5828"
"CG42714.3",2.43575698247889e-33,-1.99254601686655,0.128,0.452,2.26988193197208e-29,"5","CG42714"
"Mmp1",2.74811987284333e-33,0.380712935860928,0.246,0.064,2.5609729095027e-29,"5","Mmp1"
"CG13323",3.2872899297012e-33,0.486354401139278,0.178,0.035,3.06342548548855e-29,"5","CG13323"
"pAbp.2",4.82138954120877e-33,-0.334196473105106,0.997,0.994,4.49305291345245e-29,"5","pAbp"
"CoVIb.4",1.60602359796071e-32,0.347903877600681,0.994,0.928,1.49665339093959e-28,"5","CoVIb"
"Gip",2.41162351314079e-32,0.587837577978659,0.53,0.263,2.24739195189591e-28,"5","Gip"
"ZnT63C.4",3.19051094094542e-32,0.395444553512278,0.841,0.48,2.97323714586704e-28,"5","ZnT63C"
"Mdh2.2",3.23517790131579e-32,0.497634046625142,0.9,0.749,3.01486228623619e-28,"5","Mdh2"
"CG4769.2",3.44231844238764e-32,0.499219620384021,0.76,0.511,3.20789655646104e-28,"5","CG4769"
"CG8314",4.18301691514759e-32,0.491188001606128,0.573,0.291,3.89815346322604e-28,"5","CG8314"
"CoIV.2",4.33269084550676e-32,0.346419818599343,0.984,0.899,4.03763459892775e-28,"5","CoIV"
"CG17027.4",4.89512884186424e-32,0.404460908190147,0.321,0.103,4.56177056773328e-28,"5","CG17027"
"Cyp28d1.5",6.00755019459964e-32,-0.859872773096907,0.028,0.354,5.5984360263474e-28,"5","Cyp28d1"
"svr.5",9.63340271718963e-32,-0.707773318032216,0.972,0.966,8.97736799214901e-28,"5","svr"
"Pal2.3",1.12802891081722e-31,-0.515899378756782,0.988,0.983,1.05121014199057e-27,"5","Pal2"
"CG5059",1.15530118522115e-31,-0.565532599516805,0.536,0.772,1.07662517450759e-27,"5","CG5059"
"blw.1",1.66012759932419e-31,0.415820417581277,0.956,0.834,1.54707290981021e-27,"5","blw"
"CG30411.5",2.56697597992671e-31,0.401893035141521,0.555,0.247,2.3921649156937e-27,"5","CG30411"
"mt:CoI.2",4.76579340189826e-31,0.327985541311508,1,1,4.44124287122899e-27,"5","mt:CoI"
"CR44138.3",5.10193862496515e-31,-1.24012254851931,0.19,0.511,4.75449660460502e-27,"5","CR44138"
"CG4365.5",5.91583083586361e-31,0.419611898769398,0.91,0.69,5.5129627559413e-27,"5","CG4365"
"Ca-alpha1T.2",6.50686403630906e-31,-0.714596876094117,0.047,0.37,6.06374659543642e-27,"5","Ca-alpha1T"
